,Label,ImagePath
14085,714-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/R/S5714R04.jpg
14086,714-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/R/S5714R06.jpg
14087,714-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/R/S5714R09.jpg
14088,714-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/R/S5714R02.jpg
14089,714-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/R/S5714R05.jpg
14090,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L07.jpg
14091,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L05.jpg
14092,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L00.jpg
14093,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L04.jpg
14094,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L02.jpg
14095,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L09.jpg
14096,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L06.jpg
14097,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L01.jpg
14098,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L03.jpg
14099,714-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/714/L/S5714L08.jpg
14100,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R04.jpg
14101,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R08.jpg
14102,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R07.jpg
14103,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R06.jpg
14104,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R09.jpg
14105,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R00.jpg
14106,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R05.jpg
14107,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R01.jpg
14108,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R02.jpg
14109,374-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/R/S5374R03.jpg
14110,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L08.jpg
14111,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L03.jpg
14112,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L06.jpg
14113,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L05.jpg
14114,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L00.jpg
14115,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L01.jpg
14116,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L09.jpg
14117,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L02.jpg
14118,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L07.jpg
14119,374-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/374/L/S5374L04.jpg
14120,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R08.jpg
14121,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R09.jpg
14122,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R07.jpg
14123,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R03.jpg
14124,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R04.jpg
14125,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R02.jpg
14126,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R00.jpg
14127,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R05.jpg
14128,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R06.jpg
14129,528-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/R/S5528R01.jpg
14130,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L08.jpg
14131,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L03.jpg
14132,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L02.jpg
14133,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L01.jpg
14134,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L07.jpg
14135,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L05.jpg
14136,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L00.jpg
14137,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L06.jpg
14138,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L09.jpg
14139,528-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/528/L/S5528L04.jpg
14140,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R09.jpg
14141,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R05.jpg
14142,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R04.jpg
14143,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R00.jpg
14144,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R08.jpg
14145,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R02.jpg
14146,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R07.jpg
14147,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R01.jpg
14148,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R03.jpg
14149,340-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/R/S5340R06.jpg
14150,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L01.jpg
14151,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L00.jpg
14152,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L03.jpg
14153,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L08.jpg
14154,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L06.jpg
14155,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L07.jpg
14156,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L05.jpg
14157,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L09.jpg
14158,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L04.jpg
14159,340-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/340/L/S5340L02.jpg
14160,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R04.jpg
14161,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R08.jpg
14162,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R00.jpg
14163,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R09.jpg
14164,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R06.jpg
14165,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R07.jpg
14166,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R01.jpg
14167,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R03.jpg
14168,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R02.jpg
14169,870-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/R/S5870R05.jpg
14170,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L04.jpg
14171,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L05.jpg
14172,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L09.jpg
14173,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L02.jpg
14174,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L00.jpg
14175,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L01.jpg
14176,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L08.jpg
14177,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L06.jpg
14178,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L03.jpg
14179,870-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/870/L/S5870L07.jpg
14180,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R08.jpg
14181,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R02.jpg
14182,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R09.jpg
14183,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R07.jpg
14184,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R00.jpg
14185,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R03.jpg
14186,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R06.jpg
14187,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R05.jpg
14188,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R01.jpg
14189,661-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/R/S5661R04.jpg
14190,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L06.jpg
14191,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L04.jpg
14192,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L09.jpg
14193,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L05.jpg
14194,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L08.jpg
14195,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L01.jpg
14196,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L07.jpg
14197,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L03.jpg
14198,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L00.jpg
14199,661-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/661/L/S5661L02.jpg
14200,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R03.jpg
14201,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R08.jpg
14202,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R00.jpg
14203,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R09.jpg
14204,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R04.jpg
14205,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R06.jpg
14206,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R05.jpg
14207,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R01.jpg
14208,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R07.jpg
14209,560-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/R/S5560R02.jpg
14210,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L08.jpg
14211,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L03.jpg
14212,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L02.jpg
14213,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L09.jpg
14214,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L04.jpg
14215,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L01.jpg
14216,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L06.jpg
14217,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L07.jpg
14218,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L00.jpg
14219,560-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/560/L/S5560L05.jpg
14220,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R07.jpg
14221,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R02.jpg
14222,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R08.jpg
14223,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R05.jpg
14224,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R00.jpg
14225,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R03.jpg
14226,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R04.jpg
14227,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R06.jpg
14228,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R09.jpg
14229,119-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/R/S5119R01.jpg
14230,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L04.jpg
14231,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L08.jpg
14232,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L05.jpg
14233,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L02.jpg
14234,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L01.jpg
14235,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L07.jpg
14236,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L00.jpg
14237,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L03.jpg
14238,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L06.jpg
14239,119-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/119/L/S5119L09.jpg
14240,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R01.jpg
14241,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R00.jpg
14242,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R04.jpg
14243,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R08.jpg
14244,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R03.jpg
14245,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R05.jpg
14246,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R02.jpg
14247,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R07.jpg
14248,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R06.jpg
14249,482-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/R/S5482R09.jpg
14250,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L02.jpg
14251,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L00.jpg
14252,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L07.jpg
14253,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L08.jpg
14254,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L09.jpg
14255,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L04.jpg
14256,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L03.jpg
14257,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L06.jpg
14258,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L05.jpg
14259,482-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/482/L/S5482L01.jpg
14260,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R07.jpg
14261,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R09.jpg
14262,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R03.jpg
14263,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R00.jpg
14264,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R08.jpg
14265,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R02.jpg
14266,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R01.jpg
14267,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R05.jpg
14268,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R04.jpg
14269,398-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/R/S5398R06.jpg
14270,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L07.jpg
14271,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L04.jpg
14272,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L05.jpg
14273,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L08.jpg
14274,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L02.jpg
14275,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L01.jpg
14276,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L03.jpg
14277,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L09.jpg
14278,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L06.jpg
14279,398-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/398/L/S5398L00.jpg
14280,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R05.jpg
14281,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R09.jpg
14282,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R00.jpg
14283,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R08.jpg
14284,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R01.jpg
14285,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R07.jpg
14286,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R06.jpg
14287,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R03.jpg
14288,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R02.jpg
14289,619-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/R/S5619R04.jpg
14290,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L07.jpg
14291,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L05.jpg
14292,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L06.jpg
14293,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L04.jpg
14294,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L08.jpg
14295,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L09.jpg
14296,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L00.jpg
14297,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L02.jpg
14298,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L01.jpg
14299,619-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/619/L/S5619L03.jpg
14300,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R03.jpg
14301,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R07.jpg
14302,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R08.jpg
14303,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R01.jpg
14304,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R05.jpg
14305,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R02.jpg
14306,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R04.jpg
14307,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R00.jpg
14308,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R09.jpg
14309,394-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/R/S5394R06.jpg
14310,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L00.jpg
14311,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L08.jpg
14312,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L06.jpg
14313,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L03.jpg
14314,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L02.jpg
14315,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L04.jpg
14316,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L07.jpg
14317,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L05.jpg
14318,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L01.jpg
14319,394-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/394/L/S5394L09.jpg
14320,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R07.jpg
14321,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R04.jpg
14322,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R03.jpg
14323,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R08.jpg
14324,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R06.jpg
14325,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R01.jpg
14326,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R05.jpg
14327,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R00.jpg
14328,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R09.jpg
14329,821-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/R/S5821R02.jpg
14330,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L08.jpg
14331,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L07.jpg
14332,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L02.jpg
14333,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L05.jpg
14334,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L00.jpg
14335,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L01.jpg
14336,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L06.jpg
14337,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L03.jpg
14338,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L04.jpg
14339,821-L,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/821/L/S5821L09.jpg
14340,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R02.jpg
14341,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R01.jpg
14342,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R07.jpg
14343,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R08.jpg
14344,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R05.jpg
14345,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R00.jpg
14346,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R09.jpg
14347,643-R,/kaggle/input/casia-iris-thousand/CASIA-Iris-Thousand/643/R/S5643R03.jpg
